Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
86445,Active,808980,NA,NA,D,7,1,1708665.36,38.99,2009,37,5.45,36.34
86446,Active,716381,NA,NA,D,5,1,331125.73,173.73,2012,19,33.11,244.99
86447,Active,915027,NA,NA,D,0,0,969623.2138,25.95,2005,18,8.17,0
86448,Active,3492272,NA,NA,D,8,1,4104146.95,0,2012,9,15.82,328.94
86449,Active,2083174,NA,NA,D,0,0,1076566.611,21,2013,18,4.8,60.7
86450,Active,868982,NA,NA,D,3,1,1042356.576,175.01,2011,17,65.51,175.01
86451,Active,879276,NA,NA,D,13,1,56651.99375,48.16,2014,16,43.98,49.86
86452,Active,3242184,NA,NA,D,2,1,6694585.779,215.52,2003,14,12.44,112.87
86453,Active,521876,NA,NA,D,0,0,2247441.804,229,2005,17,7.35,84.88
86454,Active,615601,NA,NA,D,7,1,424620.3338,36.95,2005,70,4,11.99
86455,Active,3463022,NA,NA,D,3,1,4269941.036,20.96,2002,19,4.92,7.11
86456,Active,50403,NA,NA,D,8,1,2337590.276,93.95,2003,49,4,19.95
86457,Active,3237952,NA,NA,D,3,1,1114900.55,53.97,1997,23,0,0
86458,Active,801453,NA,NA,D,3,1,1248177.874,105,2007,14,38.58,705.78
86459,Active,284988,NA,NA,D,8,1,1467026.318,149,2005,33,7.94,28.99
86460,Active,108414,NA,NA,D,6,1,445292.58,149.93,2003,22,15.61,142.26
86461,Active,194202,NA,NA,D,5,1,19297.05875,97,2010,90,28.54,37.99
86462,Active,2299710,NA,NA,D,0,0,61458,0,1900,10,0,0
86463,Active,2258582,NA,NA,D,2,1,669796.7238,45.24,2008,25,7.7,69.22
86464,Active,632224,NA,NA,D,7,1,2178628.486,149,2011,25,6.72,67.14
86465,Active,562232,NA,NA,D,1,0,3621412.856,92.95,2009,18,4,10.99
86466,Active,254081,NA,NA,D,1,0,3257991.114,70.95,2009,20,4,28.2
86467,Active,250110,NA,NA,D,1,0,2975825.791,123.95,2005,34,4.13,7.99
86468,Active,610388,NA,NA,D,10,1,8582.6175,250,2013,72,52.23,93.74
86469,Active,1822321,NA,NA,D,10,1,956338.9413,44.79,2013,32,5.88,63.87
86470,Active,870992,NA,NA,D,4,1,1244580.848,44.4,2001,37,4,5.98
86471,Active,1721055,NA,NA,D,0,0,805513.4475,42.95,2014,15,34.26,34.96
86472,Active,3292385,NA,NA,D,3,1,914593,69.4,2005,29,45,64.41
86473,Active,868728,NA,NA,D,5,1,1669728,150.58,1993,17,49.11,150.58
86474,Active,879481,NA,NA,D,0,0,2887058.065,510.65,2007,30,4.57,46.51
86475,Active,201749,NA,NA,D,2,1,5009598.216,104.95,2008,19,4,70.97
86476,Active,101426,NA,NA,D,6,1,1395690.42,232.95,2002,74,4,12.86
86477,Active,904500,NA,NA,D,0,0,3160937.475,101,2005,27,7.63,72.59
86478,Active,108736,NA,NA,D,3,1,1679626.265,129.25,2004,21,4,11.82
86479,Active,890604,NA,NA,D,4,1,3170003.34,185,2012,15,58.97,108.99
86480,Active,594630,NA,NA,D,2,1,2112056.196,241.95,2012,30,8.75,77.02
86481,Active,1447275,NA,NA,D,0,0,1078032.208,0,2006,16,9.97,37.98
86482,Active,1783220,NA,NA,D,3,1,593597.8788,0,2012,46,4,57.49
86483,Active,629159,NA,NA,D,5,1,427159.83,261.6,2012,28,22.17,222.41
86484,Active,55587,NA,NA,D,4,1,2010244.639,7.49,2007,51,4,7.48
86485,Active,2284759,NA,NA,D,0,0,382127,0,2012,34,0,0
86486,Active,142020,NA,NA,D,4,1,2218450.104,172.04,2009,17,4.8,23.93
86487,Active,873173,NA,NA,D,4,1,1124238.444,86.57,2009,34,14.5,37.89
86488,Active,145292,NA,NA,D,7,1,1284719.116,107.2,2005,26,4.49,44.79
86489,Active,597494,NA,NA,D,5,1,4462287.035,206,2001,15,23.78,27.99
86490,Active,610413,NA,NA,D,9,1,117025.6888,105,2013,71,35.19,62.7
86491,Active,880157,NA,NA,D,0,0,1552836.59,58.43,2010,42,8.07,26.11
86492,Active,3253553,NA,NA,D,3,1,2256956.99,0,2003,11,6.83,33.98
86493,Active,2105397,NA,NA,D,0,0,1177345.785,29,2014,21,4,9.98
86494,Active,538779,NA,NA,D,16,1,13647.045,133.5,2013,48,26.22,78.68
86495,Active,795559,NA,NA,D,0,0,1458350.063,0,2012,27,4.5,33.76
86496,Active,169154,NA,NA,D,13,1,1171016.256,299.95,2006,59,4,13.99
86497,Active,169577,NA,NA,D,4,1,709005.6075,58.95,2006,57,4,9.68
86498,Active,612287,NA,NA,D,14,1,40019.255,247.95,2014,39,93.99,186.31
86499,Active,144788,NA,NA,D,8,1,424695.0775,118.6,2005,69,4.42,9.43
86500,Active,60054,NA,NA,D,11,1,2383687.726,9.98,2003,46,3.92,9.98
86501,Active,3711262,NA,NA,D,5,1,2178098.6,143.95,2014,27,44.14,139.67
86502,Active,618726,NA,NA,D,15,1,146950.15,66.95,2013,67,27.54,38.98
86503,Active,183697,NA,NA,D,3,1,2886912.861,328.95,2006,26,4.96,8.82
86504,Active,2258566,NA,NA,D,0,0,2766506.774,0,2010,14,14.93,43.87
86505,Active,2256883,NA,NA,D,7,1,487851.1225,132,2008,18,48.67,150.74
86506,Active,58532,NA,NA,D,4,1,1825884.788,122.67,2004,35,4,32.76
86507,Active,366657,NA,NA,D,0,0,567431.5675,47.95,2008,37,5.89,38.21
86508,Active,1498320,NA,NA,D,0,0,599135.4,34.99,2014,17,20.35,23.49
86509,Active,886871,NA,NA,D,0,0,972791.5638,35,2013,10,35.49,35
86510,Active,872178,NA,NA,D,3,1,1543776.456,46.95,2008,41,5.55,11.28
86511,Active,892701,NA,NA,D,0,0,449491.5225,29.95,2013,27,12.82,28.98
86512,Active,157552,NA,NA,D,3,1,1940224.429,150,2010,17,29.48,140.49
86513,Active,55782,NA,NA,D,4,1,107961.2288,33.98,2010,67,4.35,11.98
86514,Active,545615,NA,NA,D,2,1,2914843.004,111.95,2013,14,22.43,179.41
86515,Active,3121673,NA,NA,D,0,0,4382268.5,74,2003,9,28.46,214.07
86516,Active,2249929,NA,NA,D,6,1,8528552.848,11.84,2009,30,6.43,13.41
86517,Active,874675,NA,NA,D,10,1,1384661.886,90.83,1995,67,9.04,73.75
86518,Active,347713,NA,NA,D,2,1,7920874.814,135,2004,35,31.98,79.63
86519,Active,169249,NA,NA,D,6,1,41010.6025,280.95,2008,40,76.58,97.49
86520,Active,348621,NA,NA,D,5,1,1694160.644,89.33,2005,18,32.2,54.48
86521,Active,2226535,NA,NA,D,0,0,648296.7088,38.99,2013,13,12.39,18.08
86522,Active,795831,NA,NA,D,15,1,874918.3213,135.95,2012,26,18.94,81.19
86523,Active,2832898,NA,NA,D,1,0,3396995.574,179.95,2004,21,78.89,82.44
86524,Active,716220,NA,NA,D,4,1,1132605.521,78.07,2012,17,41.78,54.74
86525,Active,417241,NA,NA,D,1,0,673873.75,173.75,2012,6,91.83,77.64
86526,Active,540782,NA,NA,D,5,1,268051.5675,272.07,2013,36,43.92,210.69
86527,Active,699328,NA,NA,D,0,0,781258.5975,65.84,2012,29,21.27,70.38
86528,Active,731776,NA,NA,D,4,1,6021350.569,4.49,2001,36,4,4
86529,Active,602912,NA,NA,D,2,1,1086009.425,39.95,2009,13,19.8,27.99
86530,Active,3475230,NA,NA,D,3,1,2317706.65,48,1997,42,4,28.99
86531,Active,877873,NA,NA,D,0,0,1359993.461,31.49,2009,15,15.24,25.27
86532,Active,877864,NA,NA,D,0,0,2757452.159,89.33,2011,18,10.88,127.71
86533,Active,130803,NA,NA,D,5,1,110915.6725,166.95,2011,48,38.35,63.59
86534,Active,893355,NA,NA,D,2,1,1355431.629,110.8,2012,30,24.35,602.97
86535,Active,2252435,NA,NA,D,21,1,4129658.47,86.55,2010,32,17.57,84.93
86536,Active,544310,NA,NA,D,22,1,19698.49375,375.95,2013,73,31.77,124.24
86537,Active,533662,NA,NA,D,3,1,20309.91,154.95,2012,122,45.55,65.49
86538,Active,650389,NA,NA,D,7,1,2350691.339,208.47,2012,20,14.39,20.64
86539,Active,177782,NA,NA,D,1,0,2809125.328,58.95,2005,41,4,18.98
86540,Active,169702,NA,NA,D,4,1,9642236.06,341.95,2007,10,4.13,279.72
86541,Active,880229,NA,NA,D,9,1,1074149.489,129.95,2012,23,6.02,20.76
86542,Active,634682,NA,NA,D,9,1,334511.5775,161,2013,39,14.87,53.94
86543,Active,2275396,NA,NA,D,6,1,407751.265,74.69,1900,36,10.79,46.23
86544,Active,877024,NA,NA,D,5,1,4367756.228,67.85,2002,31,7.49,32.34
86545,Active,2251802,NA,NA,D,6,1,590015.1738,118.69,2009,29,27.05,90.8
86546,Active,178001,NA,NA,D,8,1,2627197.581,120.95,2004,46,4,10.45
86547,Active,597283,NA,NA,D,2,1,2211917.73,83,2007,18,5.59,74.99
86548,Active,716351,NA,NA,D,6,1,2471791.659,73.19,2012,12,4.39,45.41
86549,Active,663502,NA,NA,D,5,1,457609.7263,114.95,2013,17,61.32,90.28
86550,Active,591356,NA,NA,D,5,1,1862193.728,19.93,2005,17,4.85,19.49
86551,Active,1477918,NA,NA,D,0,0,2870142.275,87,2012,15,25,71.77
86552,Active,215735,NA,NA,D,1,0,775161.99,75,2002,22,10.18,63.71
86553,Active,533959,NA,NA,D,3,1,1034474.478,68,2008,21,9.82,33.94
86554,Active,626622,NA,NA,D,5,1,35219.39375,104.2,2013,101,18.75,31.84
86555,Active,540161,NA,NA,D,5,1,565640.8138,97.47,2013,28,7.4,62.87
86556,Active,552624,NA,NA,D,2,1,582593.6338,86.67,2003,33,4.34,38.98
86557,Active,550279,NA,NA,D,9,1,6231477.374,4,2007,77,3.99,3.98
86558,Active,557279,NA,NA,D,3,1,1662319.715,74.2,2005,15,9.36,121.76
86559,Active,54339,NA,NA,D,7,1,1084498.56,36.6,2003,78,3.97,11.97
86560,Active,532710,NA,NA,D,4,1,1027705.793,175.13,2009,24,37.32,135.42
86561,Active,199609,NA,NA,D,0,0,1587461.32,75.95,2006,21,30.39,243.19
86562,Active,666288,NA,NA,D,0,0,4401849.983,120,2003,20,6.04,43.9
86563,Active,878021,NA,NA,D,8,1,305585.4288,76.4,2015,5,74.49,70.91
86564,Active,586721,NA,NA,D,5,1,221180.8813,80,2006,59,5.87,42.98
86565,Active,875993,NA,NA,D,1,0,2117298.171,54.63,2007,41,7.48,42.68
86566,Active,536558,NA,NA,D,7,1,239436.5025,184.2,2012,49,26.42,87.26
86567,Active,183287,NA,NA,D,3,1,1002911.471,50.95,2005,40,3.99,10.24
86568,Active,301916,NA,NA,D,14,1,733788.5863,72.81,2003,14,13.07,73.97
86569,Active,873200,NA,NA,D,1,0,1726151.54,129.99,2008,23,32.49,33.99
86570,Active,248980,NA,NA,D,4,1,489437.6275,149,2006,28,45.55,82.99
86571,Active,2368407,NA,NA,D,2,1,6328963.883,70,1990,15,9.99,55.85
86572,Active,905549,NA,NA,D,5,1,1250902.669,70.95,2009,23,49.14,70.95
86573,Active,699319,NA,NA,D,0,0,1137305.858,43.5,2011,8,22.53,51.88
86574,Active,60103,NA,NA,D,2,1,919896.4263,257.75,2006,58,4.22,23.98
86575,Active,3784711,NA,NA,D,0,0,1372918.8,185,2003,20,78.24,254.99
86576,Active,545271,NA,NA,D,6,1,351595.3913,215,2011,47,72.94,160.94
86577,Active,265058,NA,NA,D,0,0,2298133.963,75,2011,19,4,22.49
86578,Active,1622266,NA,NA,D,0,0,1620940.39,55.4,2006,16,4.22,7.82
86579,Active,889944,NA,NA,D,0,0,1193907.268,5.7,2006,11,4.98,4.98
86580,Active,56944,NA,NA,D,5,1,2329027.724,2526.76,2004,18,4,42.37
86581,Active,2703446,NA,NA,D,1,0,1442209.885,61.95,2004,20,6.78,61.51
86582,Active,2675405,NA,NA,D,2,1,1951106.529,83.5,1985,28,8.74,79.99
86583,Active,51844,NA,NA,D,9,1,1025384.779,52.95,2003,76,4,12.98
86584,Active,119987,NA,NA,D,7,1,11013.04375,138.67,2010,42,90.71,107.33
86585,Active,574742,NA,NA,D,0,0,883454.0963,77.95,2008,27,4,8.89
86586,Active,630627,NA,NA,D,6,1,750708.7988,75.99,2011,24,12.35,73.96
86587,Active,2266821,NA,NA,D,2,1,3043098.55,68.9,2008,25,29.72,67.61
86588,Active,2256241,NA,NA,D,9,1,3251121.281,133.33,2010,24,35.87,135.31
86589,Active,873338,NA,NA,D,4,1,3000281.853,55.59,2009,43,15.25,33.52
86590,Active,162463,NA,NA,D,9,1,1564063.439,193.15,2009,20,6.39,33.77
86591,Active,2153722,NA,NA,D,4,1,1303357.028,210.92,2010,7,83.97,113.99
86592,Active,878288,NA,NA,D,2,1,1427533.839,148.36,2010,31,41.27,133.16
86593,Active,193275,NA,NA,D,1,0,5285758.373,106,2003,24,4.03,33.98
86594,Active,2227692,NA,NA,D,0,0,32795.44875,27.99,2012,14,21.84,22.98
86595,Active,608778,NA,NA,D,5,1,3048641.986,53.95,2005,44,4,9.5
86596,Active,880345,NA,NA,D,0,0,3422401.37,16.98,2006,28,4,16.98
86597,Active,182657,NA,NA,D,10,1,2800215.061,4,2003,50,4,12.17
86598,Active,245839,NA,NA,D,2,1,4453418.495,69.43,2003,23,4.57,43.99
86599,Active,1946544,NA,NA,D,10,1,480371.7638,66.75,2013,15,36.09,37.78
86600,Active,2253529,NA,NA,D,0,0,3612391.864,65.92,2010,38,10.66,40.82
86601,Active,2261272,NA,NA,D,10,1,7597591.844,0,2009,26,7.38,44.48
86602,Active,610242,NA,NA,D,3,1,794953.755,230.8,2012,23,19.78,178.99
86603,Active,550789,NA,NA,D,3,1,749274.69,93.79,2010,16,63.13,138.98
86604,Active,807064,NA,NA,D,1,0,2100640.369,81.95,2007,13,10.09,18.81
86605,Active,1698180,NA,NA,D,0,0,410652.1688,59.95,2010,18,23.48,37.1
86606,Active,661023,NA,NA,D,0,0,980783.7825,49.99,2012,21,35.65,0
86607,Active,609069,NA,NA,D,3,1,2508754.48,39.99,2004,37,4,8.31
86608,Active,850235,NA,NA,D,3,1,6309449.376,93.4,1999,23,4,7.28
86609,Active,3595510,NA,NA,D,0,0,1524477.55,59.99,2011,36,34.48,36.57
86610,Active,2265430,NA,NA,D,1,0,3455330.885,97.86,2009,24,13.16,67.5
86611,Active,525962,NA,NA,D,6,1,540719.2763,24.99,2006,60,4,17.65
86612,Active,748668,NA,NA,D,2,1,3892319.091,255.95,2007,19,56.96,177.63
86613,Active,880563,NA,NA,D,10,1,398696.5075,90.16,2009,44,9.79,74.35
86614,Active,2255094,NA,NA,D,5,1,3162036.231,33.99,2006,38,9.15,33.99
86615,Active,698690,NA,NA,D,9,1,2023710.755,22.95,2010,51,4.99,9.99
86616,Active,60133,NA,NA,D,7,1,1038117.731,177.95,2004,77,4,7.3
86617,Active,2252806,NA,NA,D,3,1,5495796.073,77.43,2008,27,11.64,59.43
86618,Active,2813599,NA,NA,D,0,0,2199378.355,30,1997,24,4.04,48.9
86619,Active,2238224,NA,NA,D,19,1,251586.5063,0,2010,22,31.7,58.89
86620,Active,316578,NA,NA,D,6,1,972426.2075,73.6,2008,24,28.99,161.02
86621,Active,2257406,NA,NA,D,0,0,1941290.375,126.31,2008,42,62.89,107.83
86622,Active,677994,NA,NA,D,1,0,9564385.308,22.95,1998,26,4,12.49
86623,Active,609489,NA,NA,D,3,1,2007887.884,35.95,2003,53,4,12.99
86624,Active,154064,NA,NA,D,0,0,94827.91625,33.75,2011,42,16.54,29.85
86625,Active,2675208,NA,NA,D,0,0,7585419.438,18.51,1977,22,4.79,28.94
86626,Active,858292,NA,NA,D,10,1,62089.4275,259,2014,28,110.39,120.87
86627,Active,630578,NA,NA,D,9,1,542836.7338,84.95,2012,18,10.99,24.99
86628,Active,613362,NA,NA,D,8,1,2769256.814,8.22,2001,48,3.59,8.22
86629,Active,544199,NA,NA,D,9,1,18748.985,292.95,2012,77,14.08,76.59
86630,Active,2255069,NA,NA,D,5,1,1210932.861,16.35,2008,43,5.87,24.15
86631,Active,638351,NA,NA,D,7,1,1250517.143,49.95,2011,14,21.93,49.24
86632,Active,108646,NA,NA,D,5,1,1151210.59,73.99,2003,23,4,64.75
86633,Active,2252866,NA,NA,D,5,1,5495850.84,33.27,2008,36,10.41,21.46
86634,Active,2259033,NA,NA,D,4,1,579838.4338,48.88,2007,25,14.3,42.08
86635,Active,876652,NA,NA,D,3,1,636901.13,164.4,2013,24,116.15,138.99
86636,Active,108415,NA,NA,D,2,1,2936524.684,73.12,2003,13,20.94,53.99
86637,Active,866404,NA,NA,D,5,1,214374.8313,333.95,2014,33,23.57,110.24
86638,Active,515881,NA,NA,D,2,1,4451264.566,66,2002,22,4,28.84
86639,Active,876957,NA,NA,D,0,0,2011140.843,108.55,2010,11,41.26,108.55
86640,Active,416402,NA,NA,D,3,1,3390664.645,6.72,2006,29,4.07,6.72
86641,Active,52386,NA,NA,D,1,0,1939512.805,201.5,2006,60,4,7.43
86642,Active,2255992,NA,NA,D,6,1,9902570.956,77.45,2008,32,14.75,67.01
86643,Active,2253105,NA,NA,D,6,1,7900721,0,2008,21,0,0
86644,Active,552101,NA,NA,D,2,1,7390127.55,49,1989,24,4,15.57
86645,Active,2256590,NA,NA,D,6,1,4208668.245,42.38,2007,25,9.13,40.69
86646,Active,878615,NA,NA,D,3,1,624785.7,78.75,2011,25,11.81,41.92
86647,Active,105153,NA,NA,D,11,1,1159361.264,72.39,2005,14,19.97,43.99
86648,Active,875129,NA,NA,D,4,1,527879.2188,360.62,2012,27,11.11,73.67
86649,Active,244076,NA,NA,D,6,1,17458.44375,393.95,2012,100,10.19,223.05
86650,Active,745598,NA,NA,D,0,0,5513672.58,100.39,2008,14,28.98,97.21
86651,Active,874415,NA,NA,D,3,1,2528371.256,0,2011,12,6.19,0
86652,Active,562148,NA,NA,D,5,1,3446871.651,101.95,2006,18,8.98,73.45
86653,Active,878484,NA,NA,D,0,0,2193205.813,134.15,2010,27,12.35,85.97
86654,Active,562113,NA,NA,D,0,0,7980125.2,103.11,2008,15,6.37,103.11
86655,Active,876624,NA,NA,D,10,1,1086461.89,250.95,2014,26,66.97,227.3
86656,Active,544219,NA,NA,D,10,1,5312.26375,242.95,2012,110,32.52,147.49
86657,Active,52034,NA,NA,D,11,1,1574731.596,13.97,2005,98,4.06,13.98
86658,Active,629132,NA,NA,D,13,1,1923149.374,286,2012,27,5.52,179.98
86659,Active,543790,NA,NA,D,13,1,261879.4688,117.95,2012,25,82.73,82.94
86660,Active,873703,NA,NA,D,4,1,1280819.863,81,2008,20,14.87,59.61
86661,Active,873323,NA,NA,D,4,1,161177.405,33.91,2008,30,12.92,25.94
86662,Active,2117051,NA,NA,D,4,1,7502927.35,125,2006,12,38.98,284.01
86663,Active,658611,NA,NA,D,1,0,956572.33,312.5,2012,19,18.98,290.23
86664,Active,517809,NA,NA,D,4,1,2933959.654,6.65,2003,27,4,5.62
86665,Active,2282298,NA,NA,D,2,1,637347.2375,83.99,2006,9,36.2,68.8
86666,Active,2255843,NA,NA,D,5,1,8295104.048,0,2009,26,9.36,1424.02
86667,Active,770546,NA,NA,D,7,1,972377.6575,323.01,2002,32,15.89,440.57
86668,Active,544198,NA,NA,D,9,1,85897.39625,338.95,2012,57,66.81,83.98
86669,Active,561475,NA,NA,D,10,1,545077.2125,219,2011,36,5.14,303.98
86670,Active,896953,NA,NA,D,7,1,612311.485,339.95,2013,35,49.12,209.67
86671,Active,766447,NA,NA,D,0,0,361975.5313,228.95,2010,28,9.86,53.99
86672,Active,2255791,NA,NA,D,6,1,819812.1,41.99,2008,60,9.76,38.99
86673,Active,760151,NA,NA,D,3,1,3295959.72,111.67,2001,16,5.99,109.83
86674,Active,3473190,NA,NA,D,11,1,3526860,144,2015,16,135.48,139.13
86675,Active,2261704,NA,NA,D,0,0,1516637.575,71.15,2007,24,23,74.18
86676,Active,775740,NA,NA,D,0,0,1785245.231,38.95,2005,21,4.07,47.99
86677,Active,877253,NA,NA,D,9,1,2554490.044,57.37,2010,25,56.68,146.49
86678,Active,769822,NA,NA,D,2,1,7611490.486,169,2002,13,8.87,68.97
86679,Active,860650,NA,NA,D,4,1,2070034.416,92.75,2012,26,6.98,44.99
86680,Active,477697,NA,NA,D,7,1,227826.2475,314.95,2010,23,98.53,124.97
86681,Active,532174,NA,NA,D,5,1,1430895.821,369,2009,17,122.39,151.23
86682,Active,655289,NA,NA,D,4,1,605450.3825,117.8,2012,18,76.29,98.99
86683,Active,1719612,NA,NA,D,5,1,375402.7263,110,2008,37,88.5,155.51
86684,Active,131635,NA,NA,D,6,1,2137492.298,61.4,2002,29,4,13.99
86685,Active,576563,NA,NA,D,2,1,1443205.243,51.95,2000,24,4,53.15
86686,Active,142939,NA,NA,D,2,1,4860649.601,107,2004,15,6.78,52.54
86687,Active,911988,NA,NA,D,9,1,2534567.059,150.67,2008,59,6.69,53.23
86688,Active,870455,NA,NA,D,0,0,1272113.779,54.51,2005,43,9.33,37.34
86689,Active,259990,NA,NA,D,2,1,3508105.303,66,2002,16,4,5.72
86690,Active,2423396,NA,NA,D,0,0,4352205.1,0,1977,12,14.76,0
86691,Active,1826579,NA,NA,D,11,1,872482.6138,166.95,2013,16,106.24,149.09
86692,Active,2403766,NA,NA,D,1,0,3134324.371,39.95,1984,26,9.18,54.01
86693,Active,3485191,NA,NA,D,3,1,7027268.8,70,1998,29,4,10.41
86694,Active,2258970,NA,NA,D,5,1,1616505.8,67.48,2009,28,65.86,67.48
86695,Active,633178,NA,NA,D,4,1,31523.31625,144,2011,41,83.99,97.99
86696,Active,715868,NA,NA,D,3,1,337172.5488,45.54,2011,10,37.95,37.96
86697,Active,606994,NA,NA,D,9,1,341434.0825,63.31,2006,71,4.89,35
86698,Active,58090,NA,NA,D,3,1,2027137.266,40.77,2005,33,4,29.95
86699,Active,716463,NA,NA,D,10,1,2997431.055,1340.4,2008,26,5.02,57.39
86700,Active,875371,NA,NA,D,1,0,1155836.449,23.31,2008,98,4,23.31
86701,Active,572291,NA,NA,D,7,1,1261523.566,89.79,2007,26,6.99,85.25
86702,Active,286208,NA,NA,D,10,1,906860.5313,198.2,2006,35,10.28,41.15
86703,Active,553130,NA,NA,D,1,0,2680265.9,150.07,2011,16,45.98,265.75
86704,Active,800103,NA,NA,D,1,0,5458785.188,95,2005,13,6.97,41.14
86705,Active,534029,NA,NA,D,4,1,1827116.58,42.25,2000,29,4.58,5.24
86706,Active,2431751,NA,NA,D,0,0,3940290.15,104,2004,16,8.99,602.39
86707,Active,716049,NA,NA,D,5,1,721300.8538,117.01,2012,27,6.74,43.39
86708,Active,861236,NA,NA,D,6,1,1122481.968,237.73,2013,25,4.73,112.98
86709,Active,111973,NA,NA,D,18,1,1949834.721,49.5,2010,51,3.87,4
86710,Active,738422,NA,NA,D,2,1,4828034.973,120,2003,16,4,28.74
86711,Active,109712,NA,NA,D,7,1,1225916.24,42.85,2006,26,16.06,42.65
86712,Active,715770,NA,NA,D,5,1,912562.6175,100.4,2011,24,26.13,0
86713,Active,875690,NA,NA,D,4,1,1749865.293,44.46,2007,58,5.59,20.98
86714,Active,474542,NA,NA,D,2,1,4197716.635,138,2011,13,30.14,112.67
86715,Active,1574931,NA,NA,D,10,1,1693432.968,199.95,2009,25,5.72,15.6
86716,Active,1540210,NA,NA,D,1,0,3024349.246,130,2010,13,41.55,128.39
86717,Active,3468076,NA,NA,D,3,1,4109946.25,39.99,2004,25,4.56,44.16
86718,Active,764928,NA,NA,D,2,1,3933179.154,84.95,2001,15,13.94,78.84
86719,Active,2647070,NA,NA,D,0,0,1692143.963,23.95,1991,47,4,45.16
86720,Active,267167,NA,NA,D,12,1,845469.99,336,2011,29,102.99,183.99
86721,Active,2859965,NA,NA,D,3,1,5860184.394,57.95,2002,24,4,8.53
86722,Active,3590267,NA,NA,D,4,1,5803744.7,70,2002,24,4.28,16
86723,Active,58370,NA,NA,D,6,1,2069501.649,115,2004,72,4,13.89
86724,Active,904784,NA,NA,D,8,1,4617374.159,131,2003,15,6.23,67.46
86725,Active,143539,NA,NA,D,0,0,1288736.976,41,2011,56,4,0
86726,Active,2257554,NA,NA,D,3,1,3056097.076,54.84,2011,28,9.8,41.64
86727,Active,3464642,NA,NA,D,4,1,5141836.1,40.95,1995,9,48.94,0
86728,Active,722650,NA,NA,D,8,1,1006620.146,110,2006,28,14.86,81.38
86729,Active,876759,NA,NA,D,5,1,1194004.9,256.21,2007,35,23.38,160.49
86730,Active,2252051,NA,NA,D,5,1,829308.0688,110.33,2007,25,12.61,94.84
86731,Active,3262732,NA,NA,D,6,1,587691.7875,126.41,2005,32,9.77,85.21
86732,Active,228969,NA,NA,D,7,1,1221488.489,87,2007,12,17.49,78.67
86733,Active,107191,NA,NA,D,9,1,414904.8375,50.93,2000,18,4.75,66.9
86734,Active,2257125,NA,NA,D,5,1,4674294.016,79.45,2010,36,8.7,43.34
86735,Active,2261019,NA,NA,D,5,1,3159784.156,275.17,2010,29,105.75,200.35
86736,Active,112507,NA,NA,D,6,1,1686177.339,265,2007,22,46.58,202.99
86737,Active,664325,NA,NA,D,11,1,654193.0475,139.58,2013,23,42.87,209.58
86738,Active,196488,NA,NA,D,2,1,1715541.546,55.95,2003,22,4.99,52.13
86739,Active,878187,NA,NA,D,8,1,972411.5213,492.9,2012,12,29.29,94.03
86740,Active,825095,NA,NA,D,8,1,2183409.929,34.95,1996,28,4,5.51
86741,Active,728469,NA,NA,D,2,1,3090048.085,102,2000,11,42.99,56.99
86742,Active,3825799,NA,NA,D,0,0,1019220,44.95,2016,10,26.47,40.59
86743,Active,626680,NA,NA,D,5,1,493499.2988,125.21,2012,43,5.48,50.04
86744,Active,543932,NA,NA,D,8,1,15136.78875,244.5,2012,72,19.14,38.91
86745,Active,879986,NA,NA,D,2,1,841071.5975,49.12,2007,35,6.6,42.86
86746,Active,454813,NA,NA,D,0,0,1353731.408,131,2010,16,29.99,281.53
86747,Active,909371,NA,NA,D,0,0,609324.145,74,1995,25,13.94,29.14
86748,Active,873737,NA,NA,D,2,1,7775007.358,101.99,2012,16,4.36,101.99
86749,Active,875138,NA,NA,D,6,1,2906229.411,30.99,2012,21,5.51,30.99
86750,Active,764129,NA,NA,D,5,1,3667755.231,103.95,2001,24,4.13,4.76
86751,Active,873832,NA,NA,D,3,1,1021631.801,28.49,2012,34,7.72,28.99
86752,Active,170231,NA,NA,D,8,1,657961.9588,204.95,2011,34,5.38,48.95
86753,Active,873911,NA,NA,D,6,1,1670327.609,48.07,2011,17,5.74,28.99
86754,Active,2266279,NA,NA,D,7,1,1421251.365,0,2011,28,8.98,14.88
86755,Active,613507,NA,NA,D,9,1,773938.7925,185.99,2012,27,52.9,159.43
86756,Active,791744,NA,NA,D,8,1,943376.8125,162.4,2005,27,9.13,43.97
86757,Active,540753,NA,NA,D,2,1,1339086.89,177.13,2012,31,5.26,183.47
86758,Active,769685,NA,NA,D,4,1,8359045.2,0,2002,9,9.27,0
86759,Active,53784,NA,NA,D,7,1,282281.9388,78.98,2007,51,14.95,123.57
86760,Active,2529444,NA,NA,D,0,0,4142192.443,45.43,1994,15,8.54,16.26
86761,Active,1547628,NA,NA,D,0,0,2224265.015,61.95,2011,14,39.97,50.79
86762,Active,714451,NA,NA,D,1,0,971407.2275,58.6,2002,36,4,43.53
86763,Active,654012,NA,NA,D,0,0,225700.6475,59.89,2006,27,28.91,0
86764,Active,55396,NA,NA,D,1,0,1308536.2,54.95,2008,50,4,23.75
86765,Active,2272707,NA,NA,D,0,0,8857679.399,97.28,2011,29,18.97,78.95
86766,Active,879595,NA,NA,D,10,1,238486.6,59.69,2009,29,10.52,59.69
